year,lon_mme,lat_mme,lon_sst,lat_sst,dist,Ecoregion,count_MHW,duration,icum_event,temp,mhw_days,e_days,sum_anom,icum,Monitoring series,Damaged qualitative,EvenStart,Location,Damaged percentage,count_MME
2019,3.22692,42.04138,3.229158401489258,42.02084732055664,2.29,Northwestern Mediterranean,18,198,577,20.37065573770492,33,39,147.63740000000013,96.17009999999999,every.second.year,Moderate,Autumn,Tascó Petit (Medes),31,1
2019,3.19232,42.09097,3.1874923706054688,42.104183197021484,1.52,Northwestern Mediterranean,21,217,592,20.330601092896174,31,37,138.83039999999983,84.59660000000001,every.second.year,Moderate,Autumn,Tres Coves,34,1
2019,3.28672,42.3329,3.270824432373047,42.354183197021484,2.71,Northwestern Mediterranean,9,180,610,20.211693989071037,20,35,154.65729999999974,67.7961,every.second.year,Low,Autumn,Portaló (Cap de Creus),17,1
2019,3.20102,42.08282,3.1874923706054688,42.104183197021484,2.63,Northwestern Mediterranean,21,217,592,20.330601092896174,31,37,138.83039999999983,84.59660000000001,every.second.year,Low,Autumn,Cap Castell (Montgrí),25,1
2019,3.26552,42.24035,3.270824432373047,42.229183197021484,1.32,Northwestern Mediterranean,27,306,823,20.426994535519125,34,42,138.12369999999981,91.3899,every.second.year,Low,Autumn,El Gat,23,1
2019,3.31827,42.31476,3.3124923706054688,42.31251525878906,0.54,Northwestern Mediterranean,32,432,1301,20.269344262295082,27,42,156.26260000000002,81.31600000000002,every.second.year,Low,Autumn,Forcats (Cap de Creus),23,1
2019,3.31934,42.3243,3.3124923706054688,42.31251525878906,1.43,Northwestern Mediterranean,32,432,1301,20.269344262295082,27,42,156.26260000000002,81.31600000000002,every.second.year,Moderate,Autumn,Encalladora,30,1
2019,3.26125,42.34043,3.270824432373047,42.354183197021484,1.72,Northwestern Mediterranean,9,180,610,20.211693989071037,20,35,154.65729999999974,67.7961,every.second.year,Low,Autumn,Farallons (Cap de Creus),20,1
2019,3.23812,42.34905,3.229158401489258,42.354183197021484,0.93,Northwestern Mediterranean,8,100,313,20.252185792349728,25,35,149.92600000000022,78.17819999999999,every.second.year,Low,Autumn,Cap Gros,29,1
2019,3.31085,42.324,3.3124923706054688,42.31251525878906,1.29,Northwestern Mediterranean,32,432,1301,20.269344262295082,27,42,156.26260000000002,81.31600000000002,every.second.year,Low,Autumn,Culip,14,1
2019,3.32258,42.32437,3.3124923706054688,42.31251525878906,1.56,Northwestern Mediterranean,32,432,1301,20.269344262295082,27,42,156.26260000000002,81.31600000000002,every.second.year,No,Summer,Encalladora,4,1
2019,3.33187,42.32073,3.3124923706054688,42.31251525878906,1.84,Northwestern Mediterranean,32,432,1301,20.269344262295082,27,42,156.26260000000002,81.31600000000002,every.second.year,Severe,Autumn,Massa d'Or (Cap de Creus),77,1
2019,3.31717,42.31313,3.3124923706054688,42.31251525878906,0.39,Northwestern Mediterranean,32,432,1301,20.269344262295082,27,42,156.26260000000002,81.31600000000002,every.second.year,No,Summer,Forcats (Cap de Creus),2,1
2019,3.26458,42.2372,3.270824432373047,42.229183197021484,1.03,Northwestern Mediterranean,27,306,823,20.426994535519125,34,42,138.12369999999981,91.3899,every.second.year,No,Summer,El Gat,4,1
2019,3.23438,42.35064,3.229158401489258,42.354183197021484,0.58,Northwestern Mediterranean,8,100,313,20.252185792349728,25,35,149.92600000000022,78.17819999999999,every.second.year,No,Summer,Cap Gros,0,1
2019,3.31062,42.29238,3.3124923706054688,42.31251525878906,2.25,Northwestern Mediterranean,32,432,1301,20.269344262295082,27,42,156.26260000000002,81.31600000000002,every.second.year,No,Summer,Messina (Cap de Creus),0,1
2019,3.28258,42.25323,3.270824432373047,42.229183197021484,2.85,Northwestern Mediterranean,27,306,823,20.426994535519125,34,42,138.12369999999981,91.3899,NA,NA,NA,NA,NA,NA
2019,3.21933,42.23202,3.229158401489258,42.229183197021484,0.87,Northwestern Mediterranean,12,128,341,20.490327868852457,32,38,136.46139999999968,85.20680000000002,every.second.year,Low,Summer,Punta Falconera,10,1
2019,3.22195,42.05155,3.229158401489258,42.06251525878906,1.36,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,every.second.year,No,Summer,Medallot (Medes),0,1
2019,3.22657,42.04795,3.229158401489258,42.06251525878906,1.64,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,every.second.year,No,Summer,La Vaca (Medes),6,1
2019,3.22625,42.04757,3.229158401489258,42.06251525878906,1.68,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,every.second.year,No,Summer,La Vaca (Medes),2,1
2019,3.22457,42.04635,3.229158401489258,42.06251525878906,1.84,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,every.second.year,No,Summer,La Reina (Medes),7,1
2019,3.22672,42.04405,3.229158401489258,42.06251525878906,2.07,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,every.second.year,Low,Summer,Dofí (Medes),15,1
2019,3.2264,42.04388,3.229158401489258,42.06251525878906,2.09,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,every.second.year,No,Summer,Dofí (Medes),3,1
2019,3.21445,42.05972,3.229158401489258,42.06251525878906,1.25,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,every.second.year,No,Summer,Dofí (Medes),8,1
2019,3.21397,42.06157,3.229158401489258,42.06251525878906,1.26,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,one.per.year.monitoring,Moderate,Autumn,Punta Salines (Montgrí),52,1
2019,3.2677,42.34103,3.270824432373047,42.354183197021484,1.49,Northwestern Mediterranean,9,180,610,20.211693989071037,20,35,154.65729999999974,67.7961,every.second.year,No,Summer,Baix del Molí,3,1
2019,3.277,42.25223,3.270824432373047,42.229183197021484,2.62,Northwestern Mediterranean,27,306,823,20.426994535519125,34,42,138.12369999999981,91.3899,every.second.year,No,Summer,Maçana,0,1
2019,3.21223,42.0646,3.229158401489258,42.06251525878906,1.42,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,every.second.year,No,Summer,Dofí (Medes),6,1
2019,3.21223,42.0646,3.229158401489258,42.06251525878906,1.42,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,one.per.year.monitoring,Low,Autumn,Paieta (Montgrí),16,2
2019,3.22847,42.04145,3.229158401489258,42.02084732055664,2.29,Northwestern Mediterranean,18,198,577,20.37065573770492,33,39,147.63740000000013,96.17009999999999,one.per.year.monitoring,Severe,Autumn,Carall Bernat (Medes),81,1
2019,3.22647,42.04798,3.229158401489258,42.06251525878906,1.63,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,one.per.year.monitoring,Moderate,Autumn,La Vaca (Medes),35,1
2019,3.22175,42.05158,3.229158401489258,42.06251525878906,1.36,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,one.per.year.monitoring,Severe,Autumn,Medallot (Medes),61,1
2019,3.22445,42.05033,3.229158401489258,42.06251525878906,1.41,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,one.per.year.monitoring,Moderate,Autumn,Pedra de Déu (Medes),56,1
2019,3.22567,42.0494,3.229158401489258,42.06251525878906,1.49,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,every.second.year,Moderate,Autumn,Pota del Llop (Medes),32,1
2019,3.22698,42.042230000000004,3.229158401489258,42.06251525878906,2.27,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,one.per.year.monitoring,Severe,Autumn,Tascó Gros (Medes),88,1
2019,3.2262,42.041,3.229158401489258,42.02084732055664,2.26,Northwestern Mediterranean,18,198,577,20.37065573770492,33,39,147.63740000000013,96.17009999999999,one.per.year.monitoring,Moderate,Autumn,Tascó Petit (Medes),58,1
2019,3.22631,42.04928,3.229158401489258,42.06251525878906,1.49,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,NA,NA,NA,NA,NA,NA
2019,3.23925,42.34802,3.229158401489258,42.354183197021484,1.08,Northwestern Mediterranean,8,100,313,20.252185792349728,25,35,149.92600000000022,78.17819999999999,every.second.year,Severe,Autumn,Cap Gros,78,1
2019,3.22687,42.23585,3.229158401489258,42.229183197021484,0.77,Northwestern Mediterranean,12,128,341,20.490327868852457,32,38,136.46139999999968,85.20680000000002,every.second.year,Severe,Autumn,Bau de Cap Trencat (Cap de Creus),78,1
2019,3.26363,42.2368,3.270824432373047,42.229183197021484,1.03,Northwestern Mediterranean,27,306,823,20.426994535519125,34,42,138.12369999999981,91.3899,every.second.year,Moderate,Autumn,El Gat,56,1
2019,3.32405,42.32292,3.3124923706054688,42.31251525878906,1.5,Northwestern Mediterranean,32,432,1301,20.269344262295082,27,42,156.26260000000002,81.31600000000002,every.second.year,Severe,Autumn,Encalladora,72,1
2019,3.26023,42.34115,3.270824432373047,42.354183197021484,1.69,Northwestern Mediterranean,9,180,610,20.211693989071037,20,35,154.65729999999974,67.7961,every.second.year,Severe,Autumn,Farallons (Cap de Creus),77,1
2019,3.31015,42.28973,3.3124923706054688,42.270851135253906,2.11,Northwestern Mediterranean,15,170,473,20.42327868852459,34,42,143.39559999999997,94.5534,every.second.year,Severe,Autumn,Messina (Cap de Creus),100,1
2019,3.28598,42.33358,3.270824432373047,42.354183197021484,2.61,Northwestern Mediterranean,9,180,610,20.211693989071037,20,35,154.65729999999974,67.7961,every.second.year,Severe,Autumn,Portaló (Cap de Creus),63,1
2019,3.2017,42.08293,3.1874923706054688,42.104183197021484,2.64,Northwestern Mediterranean,21,217,592,20.330601092896174,31,37,138.83039999999983,84.59660000000001,every.second.year,Moderate,Autumn,Cap Castell (Montgrí),40,1
2019,3.20868,42.07288,3.229158401489258,42.06251525878906,2.05,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,every.second.year,Moderate,Autumn,Puig de la Sardina (Montgrí),51,1
2019,3.22403,42.04985,3.229158401489258,42.06251525878906,1.47,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,one.per.year.monitoring,No,Autumn,Pedra de Déu (Medes),0,2
2019,3.22535,42.04948,3.229158401489258,42.06251525878906,1.48,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,one.per.year.monitoring,No,Autumn,Pota del Llop (Medes),0,2
2019,3.21288,42.06168,3.229158401489258,42.06251525878906,1.35,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,one.per.year.monitoring,Moderate,Autumn,Punta Salines (Montgrí),50,1
2019,3.21288,42.06168,3.229158401489258,42.06251525878906,1.35,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,one.per.year.monitoring,Severe,Autumn,Punta Salines (Montgrí),80,1
2019,3.22223,42.04977,3.229158401489258,42.06251525878906,1.53,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,one.per.year.monitoring,No,Autumn,Salpatxot (Medes),0,1
2019,3.22728,42.04233,3.229158401489258,42.06251525878906,2.25,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,one.per.year.monitoring,No,Autumn,Tascó Gros (Medes),0,1
2019,3.20197,42.08232,3.1874923706054688,42.104183197021484,2.71,Northwestern Mediterranean,21,217,592,20.330601092896174,31,37,138.83039999999983,84.59660000000001,one.per.year.monitoring,Moderate,Autumn,Cap Castell (Montgrí),58,1
2019,3.21415,42.04813,3.229158401489258,42.06251525878906,2.03,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,one.per.year.monitoring,Moderate,Autumn,Freu (Medes),53,1
2019,3.22157,42.05187,3.229158401489258,42.06251525878906,1.34,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,one.per.year.monitoring,Moderate,Autumn,Medallot (Medes),48,2
2019,3.22805,42.04133,3.229158401489258,42.02084732055664,2.28,Northwestern Mediterranean,18,198,577,20.37065573770492,33,39,147.63740000000013,96.17009999999999,NA,NA,NA,NA,NA,NA
2019,3.22653,42.04325,3.229158401489258,42.06251525878906,2.16,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,NA,NA,NA,NA,NA,NA
2019,3.22083,42.04992,3.229158401489258,42.06251525878906,1.56,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,NA,NA,NA,NA,NA,NA
2019,3.2252,42.04183,3.229158401489258,42.06251525878906,2.33,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,NA,NA,NA,NA,NA,NA
2019,3.22468,42.04613,3.229158401489258,42.06251525878906,1.86,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,NA,NA,NA,NA,NA,NA
2019,3.22658,42.0475,3.229158401489258,42.06251525878906,1.69,Northwestern Mediterranean,150,1700,4838,20.296612021857925,34,45,149.19160000000025,96.76360000000001,NA,NA,NA,NA,NA,NA
2019,3.22613,42.04097,3.229158401489258,42.02084732055664,2.25,Northwestern Mediterranean,18,198,577,20.37065573770492,33,39,147.63740000000013,96.17009999999999,NA,NA,NA,NA,NA,NA
2019,33.6559,34.9188,33.64585876464844,34.89582061767578,2.72,Levantine Sea,5,141,245,25.649016393442622,106,117,217.70299999999983,186.62009999999998,two.per.year.monitoring,Low,Spring,Modern shipwreck 1,10,1
2019,33.6559,34.9188,33.64585876464844,34.89582061767578,2.72,Levantine Sea,5,141,245,25.649016393442622,106,117,217.70299999999983,186.62009999999998,two.per.year.monitoring,Moderate,Winter,Modern shipwreck 1,50,1
2019,33.6559,34.9188,33.64585876464844,34.89582061767578,2.72,Levantine Sea,5,141,245,25.649016393442622,106,117,217.70299999999983,186.62009999999998,two.per.year.monitoring,Severe,Spring,Modern shipwreck 1,82,3
2019,33.6559,34.9188,33.64585876464844,34.89582061767578,2.72,Levantine Sea,5,141,245,25.649016393442622,106,117,217.70299999999983,186.62009999999998,two.per.year.monitoring,Severe,Winter,Modern shipwreck 1,86,7
2019,32.44483,34.72422,32.437522888183594,34.72915267944336,0.87,Levantine Sea,3,86,137,25.85967213114754,65,75,179.67069999999993,107.0304,more.than.two.per.year,Moderate,Summer,Artificial Reefs,50,1
2019,32.44483,34.72422,32.437522888183594,34.72915267944336,0.87,Levantine Sea,3,86,137,25.85967213114754,65,75,179.67069999999993,107.0304,more.than.two.per.year,Severe,Summer,Modern shipwreck 3,80,1
2019,33.99785,34.98076,33.97919464111328,34.97915267944336,1.71,Levantine Sea,20,500,836,26.22983606557377,111,115,218.4476000000001,184.6895,more.than.two.per.year,Severe,Spring,Modern shipwreck 2,90,1
2019,33.99785,34.98076,33.97919464111328,34.97915267944336,1.71,Levantine Sea,20,500,836,26.22983606557377,111,115,218.4476000000001,184.6895,more.than.two.per.year,Severe,Summer,Modern shipwreck 2,90,1
2019,33.89083,34.95317,33.89585876464844,34.93748474121094,1.81,Levantine Sea,18,366,626,26.1072131147541,108,117,222.88160000000016,183.06969999999998,two.per.year.monitoring,No,Summer,Liopetri,0,3
2019,33.89709,34.95946,33.89585876464844,34.93748474121094,2.45,Levantine Sea,18,366,626,26.1072131147541,108,117,222.88160000000016,183.06969999999998,two.per.year.monitoring,No,Summer,Liopetri-Hatchery,0,3
2019,33.90107,34.96303,33.89585876464844,34.93748474121094,2.88,Levantine Sea,18,366,626,26.1072131147541,108,117,222.88160000000016,183.06969999999998,two.per.year.monitoring,No,Summer,Potamos,0,1
2019,34.07651,34.98584,34.10419464111328,34.97915267944336,2.63,Levantine Sea,20,485,822,26.35896174863388,95,108,222.6292000000002,160.8886,one.per.year.monitoring,No,Summer,Cyclops,0,1
2019,34.07331,34.98509,34.10419464111328,34.97915267944336,2.89,Levantine Sea,20,485,822,26.35896174863388,95,108,222.6292000000002,160.8886,one.per.year.monitoring,No,Summer,Cyclops,0,1
2019,34.07837,34.95845,34.062530517578125,34.93748474121094,2.75,Levantine Sea,20,504,852,26.26743169398907,111,114,222.85349999999997,187.0542,more.than.two.per.year,Low,Summer,Cape Greco,25,1
2019,34.07837,34.95845,34.062530517578125,34.93748474121094,2.75,Levantine Sea,20,504,852,26.26743169398907,111,114,222.85349999999997,187.0542,more.than.two.per.year,Severe,Summer,Cape Greco,90,1
2019,34.07893,34.95732,34.062530517578125,34.93748474121094,2.67,Levantine Sea,20,504,852,26.26743169398907,111,114,222.85349999999997,187.0542,more.than.two.per.year,Severe,Summer,Cape Greco,95,2
2019,34.08001,34.957,34.062530517578125,34.93748474121094,2.7,Levantine Sea,20,504,852,26.26743169398907,111,114,222.85349999999997,187.0542,more.than.two.per.year,Severe,Summer,Cape Greco,75,2
2019,33.83196,34.9601,33.812530517578125,34.93748474121094,3.08,Levantine Sea,5,120,205,26.00071038251366,106,120,219.20059999999972,179.64940000000001,NA,NA,NA,NA,NA,NA
2019,33.76951,34.97959,33.77085876464844,34.97915267944336,0.13,Levantine Sea,5,142,239,25.948688524590164,108,117,215.37120000000004,185.77310000000006,NA,NA,NA,NA,NA,NA
2019,33.73542,34.98067,33.72919464111328,34.97915267944336,0.59,Levantine Sea,5,142,241,25.921475409836066,108,119,214.70010000000016,187.2025,NA,NA,NA,NA,NA,NA
2019,33.95677,34.97941,33.97919464111328,34.97915267944336,2.05,Levantine Sea,20,500,836,26.22983606557377,111,115,218.4476000000001,184.6895,NA,NA,NA,NA,NA,NA
2019,34.01553,34.98278,33.97919464111328,34.97915267944336,3.34,Levantine Sea,20,500,836,26.22983606557377,111,115,218.4476000000001,184.6895,NA,NA,NA,NA,NA,NA
2019,34.0536,34.96793,34.062530517578125,34.93748474121094,3.49,Levantine Sea,20,504,852,26.26743169398907,111,114,222.85349999999997,187.0542,NA,NA,NA,NA,NA,NA
2019,34.07536,34.97599,34.10419464111328,34.97915267944336,2.65,Levantine Sea,20,485,822,26.35896174863388,95,108,222.6292000000002,160.8886,NA,NA,NA,NA,NA,NA
2019,34.07703,34.97543,34.10419464111328,34.97915267944336,2.51,Levantine Sea,20,485,822,26.35896174863388,95,108,222.6292000000002,160.8886,NA,NA,NA,NA,NA,NA
2019,34.06009,35.01428,34.062530517578125,35.02082061767578,0.76,Levantine Sea,6,256,464,26.215792349726776,113,117,249.1062,206.5914,NA,NA,NA,NA,NA,NA
2019,34.01628,35.05631,34.02085876464844,35.06248474121094,0.8,Levantine Sea,24,816,1505,26.202513661202186,98,115,245.42950000000008,181.88680000000002,NA,NA,NA,NA,NA,NA
2019,34.025,35.05159,34.02085876464844,35.06248474121094,1.27,Levantine Sea,24,816,1505,26.202513661202186,98,115,245.42950000000008,181.88680000000002,more.than.two.per.year,Severe,Summer,Agia Triada,90,1
2019,33.23043,34.70565,33.22919464111328,34.68748474121094,2.03,Levantine Sea,6,114,196,25.388579234972678,94,105,182.55160000000006,166.3652,NA,NA,NA,NA,NA,NA
2019,32.34583,35.05987,32.35419464111328,35.06248474121094,0.82,Levantine Sea,12,309,498,26.011857923497267,82,103,218.77059999999986,135.9141,NA,NA,NA,NA,NA,NA
2019,32.34348,35.05983,32.35419464111328,35.06248474121094,1.02,Levantine Sea,12,309,498,26.011857923497267,82,103,218.77059999999986,135.9141,NA,NA,NA,NA,NA,NA
2019,34.03196,35.04519,34.02085876464844,35.06248474121094,2.17,Levantine Sea,24,816,1505,26.202513661202186,98,115,245.42950000000008,181.88680000000002,NA,NA,NA,NA,NA,NA
2019,34.03301,35.04448,34.02085876464844,35.06248474121094,2.29,Levantine Sea,24,816,1505,26.202513661202186,98,115,245.42950000000008,181.88680000000002,NA,NA,NA,NA,NA,NA
2019,34.02592,35.05028,34.02085876464844,35.06248474121094,1.43,Levantine Sea,24,816,1505,26.202513661202186,98,115,245.42950000000008,181.88680000000002,NA,NA,NA,NA,NA,NA
2019,34.02733,35.04976,34.02085876464844,35.06248474121094,1.53,Levantine Sea,24,816,1505,26.202513661202186,98,115,245.42950000000008,181.88680000000002,two.per.year.monitoring,Severe,Spring,Agia Triada,90,1
2019,34.03504,35.04956,34.02085876464844,35.06248474121094,1.93,Levantine Sea,24,816,1505,26.202513661202186,98,115,245.42950000000008,181.88680000000002,more.than.two.per.year,Severe,Summer,Artificial Reefs,82,3
2019,34.03406,35.05084,34.02085876464844,35.06248474121094,1.77,Levantine Sea,24,816,1505,26.202513661202186,98,115,245.42950000000008,181.88680000000002,more.than.two.per.year,Severe,Summer,Artificial Reefs,90,1
2019,34.06439,35.01287,34.062530517578125,35.02082061767578,0.9,Levantine Sea,6,256,464,26.215792349726776,113,117,249.1062,206.5914,NA,NA,NA,NA,NA,NA
2019,34.07855,34.9862,34.10419464111328,34.97915267944336,2.47,Levantine Sea,20,485,822,26.35896174863388,95,108,222.6292000000002,160.8886,NA,NA,NA,NA,NA,NA
2019,32.34834,35.05849,32.35419464111328,35.06248474121094,0.69,Levantine Sea,12,309,498,26.011857923497267,82,103,218.77059999999986,135.9141,NA,NA,NA,NA,NA,NA
2019,34.01688,34.98245,33.97919464111328,34.97915267944336,3.46,Levantine Sea,20,500,836,26.22983606557377,111,115,218.4476000000001,184.6895,NA,NA,NA,NA,NA,NA
2019,-0.45888,38.16423,-0.47917938232421875,38.14583206176758,2.71,Southwestern Mediterranean,0,0,0,23.398306010928962,0,24,102.56260000000015,0,one.per.year.monitoring,Moderate,Autumn,Tabarca Island,50,1
2019,-0.47208,38.16661,-0.47917938232421875,38.14583206176758,2.4,Southwestern Mediterranean,0,0,0,23.398306010928962,0,24,102.56260000000015,0,NA,NA,NA,NA,NA,NA
2019,-0.48764,38.16731,-0.47917938232421875,38.1875,2.37,Southwestern Mediterranean,5,30,43,23.38584699453552,6,27,98.3894000000001,8.665700000000001,NA,NA,NA,NA,NA,NA
2019,-0.47214,38.16657,-0.47917938232421875,38.14583206176758,2.39,Southwestern Mediterranean,0,0,0,23.398306010928962,0,24,102.56260000000015,0,NA,NA,NA,NA,NA,NA
2019,-0.48782,38.16733,-0.47917938232421875,38.1875,2.37,Southwestern Mediterranean,5,30,43,23.38584699453552,6,27,98.3894000000001,8.665700000000001,NA,NA,NA,NA,NA,NA
2019,-0.45212,38.15658,-0.4375133514404297,38.14583206176758,1.75,Southwestern Mediterranean,0,0,0,23.41245901639344,0,25,105.87689999999976,0,one.per.year.monitoring,Low,Autumn,Tabarca Island,25,1
2019,-0.71823,37.91089,-0.72917938232421875,37.89583206176758,1.93,Southwestern Mediterranean,0,0,0,23.16377049180328,0,28,107.7633000000003,0,NA,NA,NA,NA,NA,NA
2019,-0.46812,38.16135,-0.47917938232421875,38.14583206176758,1.98,Southwestern Mediterranean,0,0,0,23.398306010928962,0,24,102.56260000000015,0,NA,NA,NA,NA,NA,NA
2019,-0.46589,38.16142,-0.47917938232421875,38.14583206176758,2.09,Southwestern Mediterranean,0,0,0,23.398306010928962,0,24,102.56260000000015,0,NA,NA,NA,NA,NA,NA
2019,6.40289,42.99125,6.3958282470703125,42.97918701171875,1.46,Northwestern Mediterranean,16,188,544,22.110109289617487,49,59,227.54650000000007,138.46309999999997,NA,NA,NA,NA,NA,NA
2019,6.35917,43.01694,6.354162216186523,43.020851135253906,0.6,Northwestern Mediterranean,4,45,133,22.137868852459015,47,59,227.72949999999966,135.273,NA,NA,NA,NA,NA,NA
2019,1.16518,38.96948,1.145822525024414,38.97916793823242,1.99,Southwestern Mediterranean,3,51,82,23.341038251366122,17,29,69.67840000000032,27.2514,NA,NA,NA,NA,NA,NA
2019,1.18842,38.86256,1.1874885559082031,38.85416793823242,0.94,Southwestern Mediterranean,1,17,27,23.374207650273224,17,30,67.68509999999999,27.420700000000007,NA,NA,NA,NA,NA,NA
2019,1.16852,38.98503,1.1874885559082031,38.97916793823242,1.77,Southwestern Mediterranean,1,17,28,23.306448087431693,17,27,64.7650999999999,28.3067,NA,NA,NA,NA,NA,NA
2019,1.16116,38.98263,1.145822525024414,38.97916793823242,1.38,Southwestern Mediterranean,3,51,82,23.341038251366122,17,29,69.67840000000032,27.2514,NA,NA,NA,NA,NA,NA
2019,1.16531,38.97147,1.145822525024414,38.97916793823242,1.89,Southwestern Mediterranean,3,51,82,23.341038251366122,17,29,69.67840000000032,27.2514,NA,NA,NA,NA,NA,NA
2019,4.01,40.04,4.02082633972168,40.06250762939453,2.67,Northwestern Mediterranean,4,24,51,23.047322404371585,12,37,114.76259999999998,25.702099999999994,NA,NA,NA,NA,NA,NA
2019,10.10892,42.57961,10.104166030883789,42.56251525878906,1.94,Northwestern Mediterranean,3,66,140,23.352677595628414,66,84,220.11959999999976,140.2706,NA,NA,NA,NA,NA,NA
2019,10.09197,42.62032,10.104166030883789,42.604183197021484,2.06,Northwestern Mediterranean,3,65,141,23.363497267759563,65,86,227.60009999999997,140.9863,single.survey,Severe,Summer,SP3,99,1
2019,12.34205,41.60452,12.354169845581055,41.60417938232422,1.01,Northwestern Mediterranean,6,80,172,23.694426229508196,40,73,217.22999999999976,85.76789999999998,single.survey,No,Spring,Tor Paterno Boa 8,0,1
2019,12.34205,41.60452,12.354169845581055,41.60417938232422,1.01,Northwestern Mediterranean,6,80,172,23.694426229508196,40,73,217.22999999999976,85.76789999999998,single.survey,Severe,Summer,Tor Paterno Boa 8,60,1
2019,12.34167,41.60361,12.354169845581055,41.60417938232422,1.04,Northwestern Mediterranean,6,80,172,23.694426229508196,40,73,217.22999999999976,85.76789999999998,NA,NA,NA,NA,NA,NA
2019,12.621,41.3635,12.604169845581055,41.35417938232422,1.75,Northwestern Mediterranean,12,152,283,23.8448087431694,76,89,235.39739999999995,141.365,NA,NA,NA,NA,NA,NA
2019,8.25903,39.87997,8.270830154418945,39.89583969116211,2.03,Northwestern Mediterranean,6,56,125,22.597213114754098,56,64,158.80239999999986,124.7772,NA,NA,NA,NA,NA,NA
2019,8.27548,40.59272,8.270830154418945,40.56250762939453,3.39,Northwestern Mediterranean,3,43,96,22.349672131147543,43,57,150.5167000000003,96.0222,single.survey,Severe,Winter,Punta Negra,75,1
2019,8.52221,39.76777,8.520832061767578,39.77083969116211,0.36,Northwestern Mediterranean,4,55,127,22.714098360655736,55,65,177.43569999999974,126.67429999999999,single.survey,No,Winter,Golfo di Oristano,0,1
2019,8.3816,40.0287,8.395832061767578,40.02083969116211,1.5,Northwestern Mediterranean,18,201,457,22.28551912568306,67,70,168.2313999999999,152.3638,single.survey,No,Winter,Sinis,0,1
2019,8.37894,40.02787,8.395832061767578,40.02083969116211,1.64,Northwestern Mediterranean,18,201,457,22.28551912568306,67,70,168.2313999999999,152.3638,single.survey,No,Winter,Sinis,0,1
2019,10.89328,42.56602,10.895833969116211,42.56251525878906,0.44,Northwestern Mediterranean,8,80,190,23.121311475409836,42,64,209.37560000000005,97.2361,single.survey,Moderate,Spring,Formica di Mezzo,40,1
2019,10.87552,42.58208,10.895833969116211,42.56251525878906,2.74,Northwestern Mediterranean,8,80,190,23.121311475409836,42,64,209.37560000000005,97.2361,single.survey,Moderate,Spring,Secca di Zi Paolo,40,1
2019,12.62108,41.36362,12.604169845581055,41.35417938232422,1.76,Northwestern Mediterranean,12,152,283,23.8448087431694,76,89,235.39739999999995,141.365,NA,NA,NA,NA,NA,NA
