region,year,month,pixels,surface,duration,max_int,mean_int,cum_int,I Moderate,II Strong,III Severe,IV Extreme
Adriatic Sea,2013,août,9,1,73,3.4295555555555555,2.6104355856180854,186.0554,55,16,0,0
Adriatic Sea,2013,oct,3,0.3333333333333333,36,1.9887000000000001,1.536925,55.3293,35,1,0,0
Adriatic Sea,2013,nov,9,1,199,2.0927444444444445,1.6294979835654069,325.4335,170,23,0,0
Adriatic Sea,2013,déc,6,0.6666666666666666,70,1.7481833333333334,1.3581744444444444,95.8903,67,0,0,0
Adriatic Sea,2014,janv,9,1,226,2.267211111111111,1.6795556886840757,402.0272,133,83,10,0
Adriatic Sea,2014,févr,9,1,208,1.8930666666666667,1.5180686507936507,338.8833,71,137,0,0
Adriatic Sea,2014,mars,9,1,255,2.236811111111111,1.6036095642331636,411.3729,173,66,0,0
Adriatic Sea,2014,avril,9,1,178,2.354788888888889,1.6743408091579712,321.71299999999997,110,62,2,0
Adriatic Sea,2014,mai,3,0.3333333333333333,6,2.1097666666666663,2.0813333333333333,12.488,6,0,0,0
Adriatic Sea,2014,juin,2,0.2222222222222222,10,3.0646,2.79085,27.9085,10,0,0,0
Adriatic Sea,2014,août,2,0.2222222222222222,10,2.5122,1.99702,19.9702,10,0,0,0
Adriatic Sea,2014,oct,9,1,115,2.5044555555555554,1.921948152958153,221.1866,79,35,1,0
Adriatic Sea,2014,nov,6,0.6666666666666666,106,1.9737,1.388316343101343,150.6317,99,3,0,0
Adriatic Sea,2014,déc,9,1,219,2.0055111111111112,1.6125389120363398,348.1281,208,8,0,0
Adriatic Sea,2015,janv,9,1,162,1.843,1.357283057216137,221.7721,156,3,0,0
Adriatic Sea,2015,févr,7,0.7777777777777777,52,1.3366142857142858,1.076540663265306,53.6165,51,1,0,0
Adriatic Sea,2015,mars,2,0.2222222222222222,24,1.3066,1.0754083333333333,25.8098,24,0,0,0
Adriatic Sea,2015,mai,2,0.2222222222222222,30,3.2126,2.41755,72.5265,30,0,0,0
Adriatic Sea,2015,juin,9,1,73,3.1227666666666667,2.7041631746031745,200.76080000000002,73,0,0,0
Adriatic Sea,2015,juil,9,1,143,4.3319777777777775,3.308073287037037,472.223,59,84,0,0
Adriatic Sea,2015,août,9,1,161,3.092922222222222,2.391121831092884,392.8908,144,13,0,0
