region,year,month,pixels,surface,duration,max_int,mean_int,cum_int,I Moderate,II Strong,III Severe,IV Extreme
Adriatic Sea,2001,janv,3622,0.589806220485263,64081,2.6197274509803923,1.56899181956325,105845.0926,58304,4523,0,0
Adriatic Sea,2002,nov,1247,0.20306139065298812,5921,1.9347923076923077,1.5304262035077694,9080.7632,5829,1,0,0
Adriatic Sea,2009,juin,111,0.0180752320468979,119,2.268174074074074,2.200878708112875,265.8244,119,0,0,0
Adriatic Sea,2015,mai,1053,0.1714704445530044,7730,3.357108695652174,2.6092221588944704,19346.8125,7566,20,0,0
Adriatic Sea,2016,sept,1202,0.1957335938772187,8768,2.285696907216495,1.8386493900545906,16339.1644,8627,1,0,0
Adriatic Sea,1985,janv,113,0.018400911903598764,648,1.6710833333333333,1.3877828003318715,946.3015,648,0,0,0
Adriatic Sea,1985,févr,22,0.0035824784237094938,22,1.136375,1.1094925,24.3899,22,0,0,0
Adriatic Sea,1986,oct,70,0.011398794984530208,400,1.573453846153846,1.3523545884577133,545.958,400,0,0,0
Adriatic Sea,1992,déc,1661,0.27047712099006677,11720,2.326880612244898,1.6882054891565264,20403.6818,11584,99,0,0
Adriatic Sea,1998,juil,4433,0.721869402377463,33044,3.8181629999999998,2.373777155374171,79105.4825,29271,1451,0,0
Adriatic Sea,1999,mai,2541,0.4137762579384465,8036,4.0003153846153845,3.0823016949562922,25178.7651,7970,66,0,0
Adriatic Sea,2006,déc,1360,0.2214623025565869,23596,2.5919589743589744,1.7833929622615612,46126.026,22118,958,0,0
Adriatic Sea,2007,mars,4105,0.6684579058785214,63599,2.620849523809524,1.5632207049513909,109552.6912,59245,3250,0,0
Adriatic Sea,2009,oct,3418,0.556586875101775,26046,2.4426448598130843,1.7927234166002348,46505.6722,25568,26,0,0
